latitude,longitude,room_type,property_type,accommodates,bedrooms,bathrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,minimum_nights,maximum_nights,availability_365,instant_bookable,host_is_superhost,price
43.79762,11.22058,Entire home/apt,Entire rental unit,4,2.0,1.0,0.0,2.0,0.18,3.5,31,365,234,1.0,0.0,174.0
43.77180761375129,11.247098348463908,Private room,Private room in rental unit,2,1.0,1.0,2.0,18.0,1.34,4.89,2,30,153,0.0,0.0,100.0
43.77929338645526,11.1973287910223,Entire home/apt,Entire condo,4,0.0,1.0,0.0,2.0,0.54,5.0,2,10,49,1.0,0.0,90.0
43.7589783583439,11.251705353557623,Entire home/apt,Entire villa,4,2.0,3.0,2.0,8.0,0.62,5.0,1,30,345,0.0,0.0,765.0
43.777995,11.2501099,Private room,Private room in rental unit,3,1.0,1.0,1.0,17.0,1.56,4.94,2,90,262,0.0,,126.0
43.76702600777906,11.25140322087141,Entire home/apt,Entire rental unit,2,1.0,1.0,0.0,6.0,0.49,4.67,2,365,353,1.0,0.0,104.0
43.7868165,11.23489,Entire home/apt,Entire condo,4,1.0,1.0,2.0,39.0,3.28,4.59,1,29,135,1.0,0.0,64.0
43.77047866362735,11.251862818861133,Entire home/apt,Entire condo,2,1.0,1.0,1.0,8.0,0.61,4.88,2,30,267,0.0,1.0,248.0
43.77321142150125,11.277435662142915,Entire home/apt,Entire condo,4,1.0,1.0,2.0,21.0,2.27,4.95,2,365,104,1.0,1.0,104.0
43.789370642837824,11.229435609398283,Entire home/apt,Entire rental unit,5,3.0,1.0,1.0,24.0,2.89,5.0,2,30,301,0.0,0.0,119.0
43.77440929999999,11.2788178,Entire home/apt,Entire rental unit,3,1.0,1.0,0.0,31.0,2.37,4.87,1,30,331,0.0,1.0,95.0
43.7830102,11.2638262,Entire home/apt,Entire condo,4,1.0,2.0,4.0,4.0,0.41,5.0,31,365,200,1.0,0.0,181.0
43.76989,11.25072,Entire home/apt,Entire rental unit,5,2.0,1.0,4.0,10.0,1.14,4.9,1,150,286,1.0,1.0,247.0
43.7658818,11.3087199,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,3.0,0.22,5.0,2,365,140,1.0,0.0,152.0
43.7720259,11.2497077,Entire home/apt,Entire rental unit,5,2.0,1.0,2.0,48.0,3.74,4.96,1,1125,202,1.0,0.0,235.0
43.777407,11.2198707,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,12.0,1.08,4.83,31,62,102,0.0,1.0,60.0
43.7717074,11.2508978,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,30.0,2.27,4.93,1,1125,304,1.0,,540.0
43.76929818824944,11.248320950701608,Entire home/apt,Entire rental unit,6,3.0,2.5,3.0,43.0,3.32,4.58,1,28,286,1.0,0.0,435.0
43.7754905,11.2564601,Entire home/apt,Entire rental unit,4,1.0,1.0,3.0,15.0,1.22,4.93,1,365,283,0.0,1.0,162.0
43.77236979160312,11.249374305279524,Entire home/apt,Entire rental unit,6,2.0,2.5,4.0,19.0,1.48,4.95,2,365,291,1.0,,563.0
43.76965,11.26376,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,44.0,3.26,4.91,1,30,161,1.0,,107.0
43.7685233,11.2589263,Entire home/apt,Entire rental unit,6,2.0,1.0,1.0,18.0,1.34,4.5,1,365,101,1.0,,200.0
43.7752953,11.263097,Entire home/apt,Entire rental unit,8,3.0,3.0,0.0,13.0,1.12,4.62,2,365,339,1.0,,294.0
43.7820452,11.2627634,Entire home/apt,Entire rental unit,6,3.0,2.0,3.0,18.0,1.46,4.83,2,22,295,0.0,0.0,275.0
43.7911919,11.2434075,Entire home/apt,Entire condo,5,2.0,1.5,3.0,60.0,4.84,4.9,1,28,292,0.0,1.0,139.0
43.7676641,11.2518572,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,32.0,2.42,5.0,1,365,301,1.0,1.0,252.0
43.766289748628736,11.244950406253338,Entire home/apt,Entire rental unit,4,1.0,1.0,4.0,34.0,2.56,4.94,2,31,91,1.0,1.0,133.0
43.76826,11.26134,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,1.0,1.0,5.0,3,365,93,1.0,0.0,173.0
43.76052869999999,11.2406797,Entire home/apt,Entire rental unit,5,3.0,1.5,3.0,17.0,1.28,4.94,2,29,174,1.0,,105.0
43.76867924569354,11.275209076702597,Entire home/apt,Entire condo,4,1.0,1.0,2.0,16.0,1.52,4.94,1,28,222,1.0,1.0,225.0
43.7723945919273,11.2666103460327,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,1.0,0.08,5.0,3,365,126,1.0,1.0,114.0
43.76853115744036,11.273161852683543,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,50.0,4.44,4.92,1,90,334,0.0,1.0,135.0
43.76804,11.25069,Entire home/apt,Entire rental unit,2,1.0,1.0,0.0,3.0,0.28,5.0,31,365,282,0.0,0.0,132.0
43.76784,11.24978,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,22.0,1.64,4.77,1,365,186,1.0,0.0,299.0
43.77668042491645,11.270837245833928,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,3.0,0.33,4.67,3,365,82,0.0,0.0,144.0
43.77254,11.2643023,Entire home/apt,Entire rental unit,3,2.0,1.0,2.0,8.0,0.62,4.75,31,365,35,1.0,0.0,164.0
43.77449148716698,11.275126261337949,Entire home/apt,Entire rental unit,6,3.0,1.0,0.0,20.0,1.54,4.75,1,365,317,1.0,0.0,122.0
43.78086,11.26609,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,73.0,5.64,5.0,2,1125,107,1.0,1.0,175.0
43.77311720000001,11.2267608,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,37.0,2.81,4.76,2,365,294,1.0,1.0,116.0
43.7984014,11.2758634,Entire home/apt,Entire rental unit,4,2.0,1.0,1.0,1.0,0.21,3.5,3,30,275,1.0,0.0,170.0
43.7669127,11.2528656,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,4.0,0.31,4.75,1,365,131,1.0,,123.0
43.78748813374682,11.261597974360408,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,22.0,1.69,4.86,2,365,248,0.0,0.0,60.0
43.7630074,11.2807017,Entire home/apt,Entire condo,2,1.0,1.0,1.0,1.0,0.11,5.0,4,20,8,0.0,0.0,104.0
43.7745285,11.2530648,Entire home/apt,Entire condo,3,1.0,1.5,2.0,25.0,1.92,4.96,1,27,139,1.0,1.0,147.0
43.7679927,11.2457707,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,2.0,0.15,5.0,31,365,0,1.0,,215.0
43.7682551,11.2737633,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,11.0,0.89,4.36,1,365,135,1.0,,135.0
43.8013815,11.233963,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,77.0,6.03,4.97,1,1125,282,0.0,1.0,92.0
43.76722,11.26527,Entire home/apt,Entire rental unit,1,1.0,1.0,1.0,10.0,0.75,4.4,2,365,167,0.0,0.0,86.0
43.74937,11.23617,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,26.0,2.39,4.85,2,365,269,0.0,1.0,60.0
43.7946835,11.236639,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,32.0,2.46,4.84,2,29,353,0.0,1.0,90.0
43.7752953,11.263097,Entire home/apt,Entire rental unit,3,1.0,1.0,0.0,7.0,0.76,4.86,1,365,364,1.0,,151.0
43.78167126490556,11.243097211815048,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,1.0,0.75,4.0,2,365,358,1.0,0.0,144.0
43.77132627367506,11.261414171163956,Entire home/apt,Entire condo,6,2.0,2.0,4.0,1.0,0.08,5.0,2,29,303,1.0,1.0,361.0
43.77243241152812,11.277856285180658,Private room,Private room in rental unit,2,1.0,1.0,1.0,3.0,0.34,4.67,28,365,324,0.0,1.0,59.0
43.77218449999999,11.2784571,Private room,Private room in rental unit,2,1.0,1.0,2.0,4.0,0.48,4.75,28,365,232,0.0,1.0,67.0
43.77291180616066,11.277409963549609,Private room,Private room in rental unit,2,1.0,1.0,1.0,3.0,0.27,5.0,28,365,296,0.0,1.0,75.0
43.780902262177776,11.260485469311536,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,64.0,4.84,4.92,2,365,283,0.0,1.0,219.0
43.7877431,11.2500469,Entire home/apt,Tiny home,3,1.0,1.0,2.0,47.0,3.69,4.77,3,365,331,1.0,1.0,73.0
43.78676328711559,11.282979771494864,Entire home/apt,Entire condo,3,2.0,1.0,2.0,4.0,0.43,4.5,2,15,106,0.0,0.0,99.0
43.76679,11.30436,Entire home/apt,Entire condo,3,2.0,1.0,2.0,41.0,3.11,5.0,2,29,199,0.0,1.0,80.0
43.7881039,11.2711238,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,22.0,1.84,4.91,3,365,253,0.0,1.0,92.0
43.7953145253675,11.240515101436598,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,16.0,1.23,4.94,3,365,127,0.0,1.0,98.0
43.7749769526435,11.262930111193732,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,28.0,2.14,4.79,2,30,183,1.0,1.0,103.0
43.75187667723567,11.302812034627014,Entire home/apt,Entire condo,8,3.0,1.0,7.0,29.0,3.1,4.97,3,29,278,1.0,1.0,113.0
43.7846059,11.2394578,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,1.0,0.12,4.0,1,365,363,1.0,0.0,1337.3999999999978
43.7777701,11.2702882,Entire home/apt,Entire rental unit,8,3.0,1.5,3.0,2.0,0.15,5.0,1,365,318,1.0,0.0,221.0
43.7767772,11.2535175,Entire home/apt,Entire rental unit,4,2.0,1.0,4.0,97.0,7.28,4.64,1,28,311,1.0,0.0,102.0
43.76962569700338,11.276706762406828,Private room,Private room in rental unit,1,1.0,1.0,0.0,4.0,0.3,5.0,1,365,231,0.0,,46.0
43.78118282667078,11.233926897621744,Entire home/apt,Entire condo,2,1.0,1.0,1.0,57.0,4.29,4.75,3,365,152,1.0,1.0,104.0
43.78163,11.25591,Entire home/apt,Entire home,4,1.0,1.5,5.0,6.0,0.46,4.5,1,365,355,0.0,1.0,115.0
43.77263027869663,11.254441366270438,Entire home/apt,Tiny home,2,1.0,1.0,0.0,42.0,4.06,4.74,2,7,329,1.0,0.0,129.0
43.77866360000001,11.2406433,Entire home/apt,Entire rental unit,6,2.0,2.5,2.0,2.0,0.22,5.0,1,365,141,1.0,1.0,276.0
43.78308879999999,11.2797235,Entire home/apt,Entire rental unit,4,2.0,2.0,5.0,12.0,0.95,4.42,2,100,51,1.0,0.0,181.0
43.76872332339351,11.273867351111509,Entire home/apt,Entire rental unit,8,4.0,3.0,5.0,25.0,1.92,4.72,2,365,288,1.0,0.0,423.0
43.78285,11.26868,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,22.0,2.39,5.0,2,90,209,1.0,0.0,197.0
43.7790226,11.2386315,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,8.0,0.61,4.63,1,29,181,1.0,1.0,102.0
43.7741655126853,11.250856215205376,Private room,Private room in bed and breakfast,3,1.0,1.0,2.0,5.0,0.45,5.0,1,365,220,0.0,1.0,162.0
43.76893,11.24584,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,2.0,0.15,4.5,2,21,168,0.0,0.0,166.0
43.78145209770077,11.261561017356737,Entire home/apt,Entire condo,2,1.0,1.0,1.0,35.0,2.66,4.89,3,30,251,1.0,1.0,181.0
43.77011,11.26571,Entire home/apt,Entire rental unit,6,3.0,2.0,3.0,14.0,1.1,4.43,1,365,126,1.0,,199.0
43.76577510000001,11.3096163,Entire home/apt,Entire rental unit,7,3.0,2.0,5.0,2.0,0.18,5.0,3,20,53,0.0,1.0,144.0
43.77777184505759,11.273948305239568,Entire home/apt,Entire condo,5,2.0,1.0,4.0,41.0,3.34,4.95,2,29,311,0.0,1.0,115.0
43.77252523656788,11.272825770191227,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,4.0,0.31,4.75,1,1125,296,1.0,,196.0
43.78333627290343,11.231417847221378,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,48.0,3.67,4.85,1,365,282,1.0,,116.0
43.77416,11.25086,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,2.0,0.2,5.0,1,30,249,0.0,1.0,165.0
43.77415776569009,11.250834757533257,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,2.0,0.21,5.0,1,365,252,0.0,1.0,181.0
43.806242706907724,11.23764432333623,Entire home/apt,Entire condo,4,2.0,1.0,2.0,19.0,1.49,5.0,1,365,300,1.0,0.0,114.0
43.7699912,11.264575,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,32.0,2.51,4.63,2,365,361,1.0,0.0,122.0
43.7886256,11.222953,Private room,Private room in home,2,1.0,1.0,1.0,2.0,0.16,3.5,31,1125,269,0.0,0.0,117.0
43.77265,11.26935,Entire home/apt,Entire rental unit,5,1.0,1.0,3.0,2.0,0.16,3.5,1,29,20,1.0,0.0,147.0
43.78613,11.23607,Entire home/apt,Entire rental unit,4,1.0,1.0,0.0,17.0,1.35,4.47,1,30,100,1.0,1.0,104.0
43.773962322347295,11.257718455155931,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,45.0,4.26,5.0,2,29,286,1.0,,386.0
43.77812,11.25383,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,12.0,0.94,4.92,2,365,266,1.0,1.0,225.0
43.7765178,11.2579321,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,3.0,0.35,4.67,1,365,131,1.0,,140.0
43.7673569,11.2523822,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,55.0,4.46,4.89,2,7,233,1.0,1.0,136.0
43.7803534,11.2604842,Entire home/apt,Entire vacation home,4,2.0,1.0,2.0,63.0,4.78,4.86,1,365,333,1.0,1.0,206.0
43.777119350042646,11.26204570422972,Entire home/apt,Entire rental unit,5,2.0,1.0,2.0,17.0,1.38,4.94,1,365,254,1.0,0.0,198.0
43.7682442,11.2471433,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,38.0,3.51,4.95,1,365,258,0.0,1.0,277.0
43.77409,11.20242,Entire home/apt,Entire rental unit,6,3.0,1.5,5.0,2.0,1.0,4.5,3,365,181,1.0,1.0,100.0
43.77236208478335,11.265440919518957,Entire home/apt,Entire rental unit,3,2.0,1.0,3.0,20.0,1.57,4.85,1,365,138,1.0,0.0,154.0
43.76422,11.27349,Entire home/apt,Entire condo,2,1.0,1.0,0.0,11.0,0.88,4.91,1,365,0,1.0,1.0,134.0
43.76448,11.2489,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2.0,1.0,0.11,5.0,1,365,288,1.0,1.0,171.0
43.78761919999999,11.2704475,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,41.0,3.31,4.83,1,7,243,1.0,1.0,114.0
43.77485100000001,11.2782164,Private room,Private room in rental unit,2,1.0,2.0,1.0,18.0,1.38,4.89,1,365,118,0.0,1.0,56.0
43.7648484,11.2455382,Private room,Private room in serviced apartment,2,1.0,1.0,1.0,93.0,7.05,4.86,2,7,145,1.0,1.0,114.0
43.78971354282106,11.245422219706947,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,4.0,1.9,4.25,2,1125,175,1.0,0.0,90.0
43.78759278501354,11.23341041444341,Entire home/apt,Entire rental unit,3,1.0,1.0,0.0,32.0,2.52,4.75,2,30,336,1.0,1.0,54.0
43.7857118,11.2617227,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,3.0,0.24,5.0,2,28,117,1.0,1.0,126.0
43.7857118,11.2617227,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,5.0,0.4,5.0,2,28,114,1.0,1.0,114.0
43.77753,11.2741,Entire home/apt,Entire condo,5,2.0,1.0,4.0,50.0,3.84,4.92,2,29,252,0.0,1.0,149.0
43.76462632342499,11.266593486070631,Entire home/apt,Entire condo,2,1.0,1.0,1.0,21.0,1.86,4.95,3,180,296,1.0,1.0,121.0
43.7766172,11.260089,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,13.0,1.04,5.0,1,365,87,1.0,1.0,295.0
43.7796464,11.2430587,Entire home/apt,Entire condo,4,1.0,1.0,2.0,87.0,6.69,4.94,1,365,321,1.0,1.0,96.0
43.775791221986665,11.253143919026511,Entire home/apt,Entire rental unit,6,2.0,2.0,0.0,3.0,0.24,5.0,1,365,252,1.0,,357.0
43.77619,11.25202,Entire home/apt,Entire condo,2,1.0,2.0,1.0,86.0,6.75,4.95,1,25,278,1.0,1.0,163.0
43.77271,11.25432,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,7.0,0.56,4.86,1,1125,37,1.0,1.0,720.0
43.790753,11.2491239,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,8.0,0.64,4.38,1,365,354,1.0,0.0,136.0
43.7700496,11.2406789,Entire home/apt,Entire condo,4,2.0,2.0,3.0,39.0,3.22,4.69,2,28,98,0.0,1.0,138.0
43.7782187,11.2929316,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,53.0,4.08,4.92,1,30,33,0.0,1.0,152.0
43.7761205,11.2529392,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,26.0,2.11,4.81,2,30,349,1.0,1.0,124.0
43.7670935,11.2023874,Entire home/apt,Entire rental unit,5,3.0,2.0,3.0,8.0,0.63,4.88,2,30,267,1.0,0.0,197.0
43.76254,11.28048,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,1.0,0.68,5.0,2,365,130,1.0,0.0,163.0
43.7685154,11.2749248,Entire home/apt,Entire rental unit,3,2.0,1.0,2.0,20.0,1.61,4.95,1,365,267,1.0,1.0,257.0
43.795412485034895,11.2405597465576,Entire home/apt,Entire home,4,1.0,1.0,2.0,55.0,4.37,5.0,1,21,301,0.0,1.0,128.0
43.7674947827278,11.245907954871656,Entire home/apt,Entire condo,6,2.0,1.0,3.0,32.0,2.47,5.0,1,365,304,1.0,1.0,324.0
43.77431,11.24537,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,23.0,1.84,4.96,1,1125,304,1.0,1.0,173.0
43.77229,11.26298,Entire home/apt,Entire condo,4,2.0,2.0,3.0,42.0,3.6,4.83,2,365,146,1.0,,173.0
43.77475,11.25742,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,18.0,1.57,5.0,3,30,227,0.0,,152.0
43.772289561647575,11.24859728566547,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,55.0,4.71,4.96,2,28,317,0.0,1.0,170.0
43.7857118,11.2617227,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,10.0,0.8,4.8,2,28,67,1.0,1.0,120.0
43.7676956,11.1941573,Entire home/apt,Entire home,4,1.0,1.0,4.0,3.0,2.57,5.0,1,365,260,1.0,0.0,123.0
43.7821669,11.2368901,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,2.0,2.0,5.0,2,29,140,0.0,0.0,94.0
43.78916166611797,11.285303352018571,Private room,Private room in rental unit,2,1.0,1.0,1.0,2.0,0.19,4.5,28,28,206,1.0,0.0,1337.3999999999978
43.7899475,11.2252184,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,37.0,2.9,4.84,1,30,4,1.0,1.0,105.0
43.7786838,11.2574744,Entire home/apt,Entire rental unit,6,2.0,3.0,3.0,23.0,1.92,4.96,2,30,298,1.0,1.0,260.0
43.76995600000001,11.2644308,Entire home/apt,Entire rental unit,6,1.0,2.0,2.0,16.0,1.75,4.75,2,30,230,1.0,1.0,234.0
43.7688196,11.2590351,Entire home/apt,Entire condo,6,3.0,2.0,4.0,69.0,5.4,4.86,2,365,278,1.0,1.0,233.0
43.78245270000001,11.2619416,Entire home/apt,Entire rental unit,5,3.0,2.0,3.0,9.0,0.97,5.0,3,22,359,0.0,0.0,194.0
43.7742145,11.2639398,Entire home/apt,Entire condo,2,1.0,1.0,1.0,9.0,0.74,4.67,1,365,288,0.0,1.0,174.0
43.7716439,11.2481563,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,4.0,0.31,4.5,1,365,80,1.0,,156.0
43.7860125048864,11.232651943085903,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,76.0,5.85,4.88,1,30,337,1.0,1.0,95.0
43.7792986,11.2072683,Entire home/apt,Entire condo,4,2.0,1.0,3.0,44.0,3.56,4.84,2,31,139,0.0,1.0,135.0
43.7710519248222,11.215437054634094,Private room,Private room in rental unit,2,1.0,1.0,3.0,18.0,1.46,4.94,1,10,155,0.0,1.0,90.0
43.77152068900156,11.255457057082197,Entire home/apt,Entire rental unit,2,1.0,1.5,0.0,2.0,0.18,5.0,2,365,62,0.0,1.0,266.0
43.79804,11.24512,Entire home/apt,Entire rental unit,6,3.0,2.0,4.0,20.0,2.12,4.85,2,29,312,0.0,1.0,128.0
43.76559721178953,11.248913534211502,Entire home/apt,Entire condo,2,1.0,1.0,1.0,32.0,3.58,4.94,2,28,308,1.0,1.0,100.0
43.770947043702535,11.254904274553294,Entire home/apt,Entire condo,2,1.0,1.0,1.0,27.0,2.16,4.89,2,365,211,0.0,1.0,117.0
43.76773499999999,11.2495776,Entire home/apt,Entire loft,5,1.0,1.0,3.0,66.0,5.34,4.98,1,25,216,1.0,1.0,235.0
43.78765,11.25909,Entire home/apt,Entire condo,4,1.0,1.0,1.0,18.0,2.58,5.0,1,90,345,1.0,0.0,1337.3999999999978
43.77443,11.27691,Entire home/apt,Entire rental unit,7,2.0,1.0,4.0,8.0,0.67,4.63,1,365,270,0.0,0.0,139.0
43.7693226,11.2542046,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,5.0,0.4,4.6,1,1125,145,1.0,0.0,1000.0
43.78138577201935,11.243746676508492,Entire home/apt,Entire rental unit,6,3.0,2.0,3.0,35.0,2.79,4.86,1,365,229,1.0,1.0,234.0
43.76032784224339,11.296822987496853,Private room,Private room in rental unit,2,1.0,1.0,1.0,17.0,1.34,5.0,31,365,269,0.0,1.0,68.0
43.77038094390375,11.273660639904133,Entire home/apt,Entire condo,6,2.0,2.0,3.0,20.0,1.63,4.8,1,30,308,0.0,1.0,185.0
43.76785925708549,11.249359286543283,Entire home/apt,Entire rental unit,5,3.0,2.0,5.0,1.0,0.12,3.5,1,365,47,1.0,0.0,148.0
43.7640571,11.246105,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,26.0,2.23,4.88,1,29,304,1.0,1.0,108.0
43.77818,11.2529,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,7.0,0.55,4.29,2,365,349,1.0,,138.0
43.79255553789015,11.274007175254685,Entire home/apt,Entire rental unit,6,3.0,2.0,3.0,15.0,1.22,4.93,2,365,340,0.0,1.0,102.0
43.7749866,11.1933278,Entire home/apt,Entire condo,6,2.0,2.0,4.0,26.0,2.11,4.85,1,1125,146,1.0,1.0,108.0
43.7674788,11.251684,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,43.0,3.45,4.95,1,365,141,1.0,1.0,215.0
43.77127,11.25075,Entire home/apt,Entire home,4,1.0,1.0,1.0,10.0,0.9,4.7,1,365,184,1.0,0.0,1337.3999999999978
43.767129505974495,11.2434446795688,Entire home/apt,Entire rental unit,5,3.0,2.0,3.0,26.0,2.2,4.96,2,365,253,0.0,1.0,216.0
43.76792409999999,11.2449737,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,18.0,1.49,4.67,1,365,147,1.0,0.0,152.0
43.76919,11.27251,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,17.0,1.38,4.71,2,28,159,0.0,0.0,105.0
43.7820834,11.2435955,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,12.0,0.97,4.92,2,1125,139,0.0,1.0,330.0
43.7703949,11.2629405,Entire home/apt,Tiny home,1,1.0,1.0,1.0,9.0,0.76,4.33,1,365,121,1.0,0.0,152.0
43.77128918947721,11.23611336613159,Entire home/apt,Entire condo,5,2.0,2.0,3.0,16.0,1.79,4.88,2,28,352,1.0,1.0,113.0
43.792228908825614,11.225551686538882,Entire home/apt,Entire rental unit,6,2.0,1.0,4.0,33.0,2.68,4.97,2,30,317,0.0,1.0,130.0
43.76778,11.25283,Entire home/apt,Entire rental unit,6,3.0,2.0,3.0,2.0,0.19,5.0,2,365,8,1.0,1.0,300.0
43.76865,11.26046,Entire home/apt,Entire condo,3,1.0,2.0,2.0,14.0,1.27,4.93,1,365,165,1.0,0.0,1337.3999999999978
43.7686472,11.2604606,Entire home/apt,Entire home,4,2.0,2.0,2.0,18.0,1.56,4.78,1,365,135,1.0,0.0,1337.3999999999978
43.77247,11.23482,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,2.0,0.78,4.5,1,1125,151,1.0,0.0,179.0
43.77773029999999,11.2550028,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,23.0,2.32,4.78,2,29,308,1.0,1.0,132.0
43.77802327726061,11.254409827830433,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,36.0,2.87,4.36,2,365,301,0.0,0.0,95.0
43.77758,11.26572,Entire home/apt,Entire rental unit,6,3.0,1.0,0.0,29.0,2.3,5.0,2,7,48,0.0,1.0,91.0
43.7662,11.25443,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,40.0,3.19,4.85,2,365,232,0.0,0.0,132.0
43.78304,11.28022,Entire home/apt,Entire home,6,2.0,2.0,2.0,45.0,3.65,4.91,1,1125,326,0.0,1.0,99.0
43.77797262071204,11.255776137113571,Entire home/apt,Entire rental unit,6,3.0,3.0,4.0,17.0,1.44,4.94,4,365,298,0.0,1.0,233.0
43.769302845858405,11.259472751586827,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,4.0,0.41,5.0,1,365,40,1.0,0.0,254.0
43.777952709967934,11.244030417714823,Entire home/apt,Entire rental unit,7,3.0,2.0,4.0,42.0,3.62,4.86,2,30,325,1.0,1.0,140.0
43.77022,11.24523,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,2.0,0.17,4.0,2,700,323,1.0,0.0,102.0
43.7779131,11.2510075,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,60.0,5.08,4.78,2,30,309,1.0,1.0,131.0
43.7779131,11.2510075,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,60.0,6.04,4.92,2,30,260,1.0,1.0,144.0
43.7779131,11.2510075,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,34.0,3.14,4.88,2,30,316,1.0,1.0,141.0
43.76232,11.2613,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,5.0,0.43,4.8,2,10,88,0.0,0.0,172.0
43.77893479999999,11.251707,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,66.0,5.61,4.71,2,30,83,1.0,1.0,117.0
43.78105,11.2385863,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,50.0,4.25,4.78,2,30,324,1.0,1.0,124.0
43.78105,11.2385863,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,56.0,4.52,4.73,2,30,343,1.0,1.0,114.0
43.78105,11.2385863,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,37.0,3.15,4.92,2,30,284,1.0,1.0,95.0
43.78105,11.2385863,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,50.0,4.29,4.82,2,30,263,1.0,1.0,159.0
43.76871156944491,11.258071269018078,Entire home/apt,Entire condo,7,3.0,2.0,7.0,1.0,0.09,5.0,3,30,52,1.0,1.0,221.0
43.7808851,11.2388598,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,54.0,4.7,4.7,2,30,341,1.0,1.0,115.0
